,day,duration,hour,weekday,rain
4306,2,107,18,1,0.0
4307,2,103,18,1,0.0
4308,2,116,18,1,0.0
4309,2,99,18,1,0.0
4310,2,99,19,1,0.0
4311,2,96,19,1,0.0
4312,2,102,19,1,0.0
4313,2,98,20,1,0.0
4314,2,98,20,1,0.0
4315,2,98,20,1,0.0
4316,2,94,21,1,0.0
4317,2,93,21,1,0.0
4318,2,89,21,1,0.0
4319,2,74,22,1,0.0
4320,2,82,22,1,0.0
4321,2,88,22,1,0.0
4322,3,95,6,1,0.0
4323,3,98,6,1,0.0
4324,3,99,6,1,0.0
4325,3,96,6,1,0.0
4326,3,92,6,1,0.0
4327,3,95,6,1,0.0
4328,3,102,6,1,0.0
4329,3,106,7,1,0.2
4330,3,100,7,1,0.2
4331,3,97,7,1,0.2
4332,3,107,7,1,0.2
4333,3,116,7,1,0.2
4334,3,119,7,1,0.2
4335,3,112,8,1,0.3
4336,3,110,8,1,0.3
4337,3,109,8,1,0.3
4338,3,109,8,1,0.3
4339,3,104,8,1,0.3
4340,3,97,9,1,0.0
4341,3,104,9,1,0.0
4342,3,104,9,1,0.0
4343,3,105,9,1,0.0
4344,3,92,9,1,0.0
4345,3,101,9,1,0.0
4346,3,99,10,1,0.0
4347,3,85,10,1,0.0
4348,3,78,10,1,0.0
4349,3,68,10,1,0.0
4350,3,56,10,1,0.0
4351,3,46,10,1,0.0
4352,3,36,11,1,0.0
